fact_id,variant_id,question,original_question,controlled_question,correct_answer,possible_answers,type
fact_0049,double_first_space,"Question: Who  was the producer of Precious?
Answer:",Who was the producer of Precious?,Who  was the producer of Precious?,Lee Daniels,"[""Lee Daniels"", ""Lee Louis Daniels"", ""Oprah Winfrey"", ""Oprah Gail Winfrey"", ""Oprah"", ""Tyler Perry"", ""Emmitt Perry Jr.""]",producer
fact_0050,original,"Question: In what city was Alfredo Ramos Martínez born?
Answer:",In what city was Alfredo Ramos Martínez born?,In what city was Alfredo Ramos Martínez born?,Monterrey,"[""Monterrey"", ""Monterrey, Nuevo Leon"", ""Monterrey, Mexico"", ""La sultana del norte"", ""La ciudad de las montañas""]",place of birth
fact_0050,leading_space,"Question:  In what city was Alfredo Ramos Martínez born?
Answer:",In what city was Alfredo Ramos Martínez born?, In what city was Alfredo Ramos Martínez born?,Monterrey,"[""Monterrey"", ""Monterrey, Nuevo Leon"", ""Monterrey, Mexico"", ""La sultana del norte"", ""La ciudad de las montañas""]",place of birth
fact_0050,trailing_space,"Question: In what city was Alfredo Ramos Martínez born? 
Answer:",In what city was Alfredo Ramos Martínez born?,In what city was Alfredo Ramos Martínez born? ,Monterrey,"[""Monterrey"", ""Monterrey, Nuevo Leon"", ""Monterrey, Mexico"", ""La sultana del norte"", ""La ciudad de las montañas""]",place of birth
fact_0050,space_before_qmark,"Question: In what city was Alfredo Ramos Martínez born ?
Answer:",In what city was Alfredo Ramos Martínez born?,In what city was Alfredo Ramos Martínez born ?,Monterrey,"[""Monterrey"", ""Monterrey, Nuevo Leon"", ""Monterrey, Mexico"", ""La sultana del norte"", ""La ciudad de las montañas""]",place of birth
fact_0050,no_qmark,"Question: In what city was Alfredo Ramos Martínez born
Answer:",In what city was Alfredo Ramos Martínez born?,In what city was Alfredo Ramos Martínez born,Monterrey,"[""Monterrey"", ""Monterrey, Nuevo Leon"", ""Monterrey, Mexico"", ""La sultana del norte"", ""La ciudad de las montañas""]",place of birth
fact_0050,lower_first_char,"Question: in what city was Alfredo Ramos Martínez born?
Answer:",In what city was Alfredo Ramos Martínez born?,in what city was Alfredo Ramos Martínez born?,Monterrey,"[""Monterrey"", ""Monterrey, Nuevo Leon"", ""Monterrey, Mexico"", ""La sultana del norte"", ""La ciudad de las montañas""]",place of birth
fact_0050,double_first_space,"Question: In  what city was Alfredo Ramos Martínez born?
Answer:",In what city was Alfredo Ramos Martínez born?,In  what city was Alfredo Ramos Martínez born?,Monterrey,"[""Monterrey"", ""Monterrey, Nuevo Leon"", ""Monterrey, Mexico"", ""La sultana del norte"", ""La ciudad de las montañas""]",place of birth
fact_0051,original,"Question: Who was the composer of Petrushka chord?
Answer:",Who was the composer of Petrushka chord?,Who was the composer of Petrushka chord?,Igor Stravinsky,"[""Igor Stravinsky"", ""Igor Fyodorovich Stravinsky"", ""Stravinsky"", ""Igor Strawinski"", ""Igor Strawinsky"", ""Igor Stravinskii"", ""Igor Feodorovich Stravinsky"", ""Jgor Strawinsky"", ""Igor Strawinskij"", ""Igor Stravinski"", ""Igor Fedorovich Stravinsky"", ""I. Strawinsky""]",composer
fact_0051,leading_space,"Question:  Who was the composer of Petrushka chord?
Answer:",Who was the composer of Petrushka chord?, Who was the composer of Petrushka chord?,Igor Stravinsky,"[""Igor Stravinsky"", ""Igor Fyodorovich Stravinsky"", ""Stravinsky"", ""Igor Strawinski"", ""Igor Strawinsky"", ""Igor Stravinskii"", ""Igor Feodorovich Stravinsky"", ""Jgor Strawinsky"", ""Igor Strawinskij"", ""Igor Stravinski"", ""Igor Fedorovich Stravinsky"", ""I. Strawinsky""]",composer
fact_0051,trailing_space,"Question: Who was the composer of Petrushka chord? 
Answer:",Who was the composer of Petrushka chord?,Who was the composer of Petrushka chord? ,Igor Stravinsky,"[""Igor Stravinsky"", ""Igor Fyodorovich Stravinsky"", ""Stravinsky"", ""Igor Strawinski"", ""Igor Strawinsky"", ""Igor Stravinskii"", ""Igor Feodorovich Stravinsky"", ""Jgor Strawinsky"", ""Igor Strawinskij"", ""Igor Stravinski"", ""Igor Fedorovich Stravinsky"", ""I. Strawinsky""]",composer
fact_0051,space_before_qmark,"Question: Who was the composer of Petrushka chord ?
Answer:",Who was the composer of Petrushka chord?,Who was the composer of Petrushka chord ?,Igor Stravinsky,"[""Igor Stravinsky"", ""Igor Fyodorovich Stravinsky"", ""Stravinsky"", ""Igor Strawinski"", ""Igor Strawinsky"", ""Igor Stravinskii"", ""Igor Feodorovich Stravinsky"", ""Jgor Strawinsky"", ""Igor Strawinskij"", ""Igor Stravinski"", ""Igor Fedorovich Stravinsky"", ""I. Strawinsky""]",composer
fact_0051,no_qmark,"Question: Who was the composer of Petrushka chord
Answer:",Who was the composer of Petrushka chord?,Who was the composer of Petrushka chord,Igor Stravinsky,"[""Igor Stravinsky"", ""Igor Fyodorovich Stravinsky"", ""Stravinsky"", ""Igor Strawinski"", ""Igor Strawinsky"", ""Igor Stravinskii"", ""Igor Feodorovich Stravinsky"", ""Jgor Strawinsky"", ""Igor Strawinskij"", ""Igor Stravinski"", ""Igor Fedorovich Stravinsky"", ""I. Strawinsky""]",composer
fact_0051,lower_first_char,"Question: who was the composer of Petrushka chord?
Answer:",Who was the composer of Petrushka chord?,who was the composer of Petrushka chord?,Igor Stravinsky,"[""Igor Stravinsky"", ""Igor Fyodorovich Stravinsky"", ""Stravinsky"", ""Igor Strawinski"", ""Igor Strawinsky"", ""Igor Stravinskii"", ""Igor Feodorovich Stravinsky"", ""Jgor Strawinsky"", ""Igor Strawinskij"", ""Igor Stravinski"", ""Igor Fedorovich Stravinsky"", ""I. Strawinsky""]",composer
fact_0051,double_first_space,"Question: Who  was the composer of Petrushka chord?
Answer:",Who was the composer of Petrushka chord?,Who  was the composer of Petrushka chord?,Igor Stravinsky,"[""Igor Stravinsky"", ""Igor Fyodorovich Stravinsky"", ""Stravinsky"", ""Igor Strawinski"", ""Igor Strawinsky"", ""Igor Stravinskii"", ""Igor Feodorovich Stravinsky"", ""Jgor Strawinsky"", ""Igor Strawinskij"", ""Igor Stravinski"", ""Igor Fedorovich Stravinsky"", ""I. Strawinsky""]",composer
fact_0052,original,"Question: Who was the screenwriter for The Sea Inside?
Answer:",Who was the screenwriter for The Sea Inside?,Who was the screenwriter for The Sea Inside?,Mateo Gil,"[""Mateo Gil""]",screenwriter
fact_0052,leading_space,"Question:  Who was the screenwriter for The Sea Inside?
Answer:",Who was the screenwriter for The Sea Inside?, Who was the screenwriter for The Sea Inside?,Mateo Gil,"[""Mateo Gil""]",screenwriter
fact_0052,trailing_space,"Question: Who was the screenwriter for The Sea Inside? 
Answer:",Who was the screenwriter for The Sea Inside?,Who was the screenwriter for The Sea Inside? ,Mateo Gil,"[""Mateo Gil""]",screenwriter
fact_0052,space_before_qmark,"Question: Who was the screenwriter for The Sea Inside ?
Answer:",Who was the screenwriter for The Sea Inside?,Who was the screenwriter for The Sea Inside ?,Mateo Gil,"[""Mateo Gil""]",screenwriter
fact_0052,no_qmark,"Question: Who was the screenwriter for The Sea Inside
Answer:",Who was the screenwriter for The Sea Inside?,Who was the screenwriter for The Sea Inside,Mateo Gil,"[""Mateo Gil""]",screenwriter
fact_0052,lower_first_char,"Question: who was the screenwriter for The Sea Inside?
Answer:",Who was the screenwriter for The Sea Inside?,who was the screenwriter for The Sea Inside?,Mateo Gil,"[""Mateo Gil""]",screenwriter
fact_0052,double_first_space,"Question: Who  was the screenwriter for The Sea Inside?
Answer:",Who was the screenwriter for The Sea Inside?,Who  was the screenwriter for The Sea Inside?,Mateo Gil,"[""Mateo Gil""]",screenwriter
fact_0053,original,"Question: Who was the producer of The Fog?
Answer:",Who was the producer of The Fog?,Who was the producer of The Fog?,Debra Hill,"[""Debra Hill"", ""John Carpenter"", ""John Howard Carpenter""]",producer
fact_0053,leading_space,"Question:  Who was the producer of The Fog?
Answer:",Who was the producer of The Fog?, Who was the producer of The Fog?,Debra Hill,"[""Debra Hill"", ""John Carpenter"", ""John Howard Carpenter""]",producer
fact_0053,trailing_space,"Question: Who was the producer of The Fog? 
Answer:",Who was the producer of The Fog?,Who was the producer of The Fog? ,Debra Hill,"[""Debra Hill"", ""John Carpenter"", ""John Howard Carpenter""]",producer
fact_0053,space_before_qmark,"Question: Who was the producer of The Fog ?
Answer:",Who was the producer of The Fog?,Who was the producer of The Fog ?,Debra Hill,"[""Debra Hill"", ""John Carpenter"", ""John Howard Carpenter""]",producer
fact_0053,no_qmark,"Question: Who was the producer of The Fog
Answer:",Who was the producer of The Fog?,Who was the producer of The Fog,Debra Hill,"[""Debra Hill"", ""John Carpenter"", ""John Howard Carpenter""]",producer
fact_0053,lower_first_char,"Question: who was the producer of The Fog?
Answer:",Who was the producer of The Fog?,who was the producer of The Fog?,Debra Hill,"[""Debra Hill"", ""John Carpenter"", ""John Howard Carpenter""]",producer
fact_0053,double_first_space,"Question: Who  was the producer of The Fog?
Answer:",Who was the producer of The Fog?,Who  was the producer of The Fog?,Debra Hill,"[""Debra Hill"", ""John Carpenter"", ""John Howard Carpenter""]",producer
fact_0054,original,"Question: Who is the author of Utopia?
Answer:",Who is the author of Utopia?,Who is the author of Utopia?,Thomas More,"[""Thomas More"", ""Sir Thomas More"", ""Saint Thomas More"", ""Thomas Morus"", ""Thomas, Saint More"", ""Thomas, Sir More""]",author
fact_0054,leading_space,"Question:  Who is the author of Utopia?
Answer:",Who is the author of Utopia?, Who is the author of Utopia?,Thomas More,"[""Thomas More"", ""Sir Thomas More"", ""Saint Thomas More"", ""Thomas Morus"", ""Thomas, Saint More"", ""Thomas, Sir More""]",author
fact_0054,trailing_space,"Question: Who is the author of Utopia? 
Answer:",Who is the author of Utopia?,Who is the author of Utopia? ,Thomas More,"[""Thomas More"", ""Sir Thomas More"", ""Saint Thomas More"", ""Thomas Morus"", ""Thomas, Saint More"", ""Thomas, Sir More""]",author
fact_0054,space_before_qmark,"Question: Who is the author of Utopia ?
Answer:",Who is the author of Utopia?,Who is the author of Utopia ?,Thomas More,"[""Thomas More"", ""Sir Thomas More"", ""Saint Thomas More"", ""Thomas Morus"", ""Thomas, Saint More"", ""Thomas, Sir More""]",author
fact_0054,no_qmark,"Question: Who is the author of Utopia
Answer:",Who is the author of Utopia?,Who is the author of Utopia,Thomas More,"[""Thomas More"", ""Sir Thomas More"", ""Saint Thomas More"", ""Thomas Morus"", ""Thomas, Saint More"", ""Thomas, Sir More""]",author
fact_0054,lower_first_char,"Question: who is the author of Utopia?
Answer:",Who is the author of Utopia?,who is the author of Utopia?,Thomas More,"[""Thomas More"", ""Sir Thomas More"", ""Saint Thomas More"", ""Thomas Morus"", ""Thomas, Saint More"", ""Thomas, Sir More""]",author
fact_0054,double_first_space,"Question: Who  is the author of Utopia?
Answer:",Who is the author of Utopia?,Who  is the author of Utopia?,Thomas More,"[""Thomas More"", ""Sir Thomas More"", ""Saint Thomas More"", ""Thomas Morus"", ""Thomas, Saint More"", ""Thomas, Sir More""]",author
fact_0055,original,"Question: Who was the producer of Positive?
Answer:",Who was the producer of Positive?,Who was the producer of Positive?,Farhan Akhtar,"[""Farhan Akhtar"", ""Ritesh Sidhwani""]",producer
fact_0055,leading_space,"Question:  Who was the producer of Positive?
Answer:",Who was the producer of Positive?, Who was the producer of Positive?,Farhan Akhtar,"[""Farhan Akhtar"", ""Ritesh Sidhwani""]",producer
fact_0055,trailing_space,"Question: Who was the producer of Positive? 
Answer:",Who was the producer of Positive?,Who was the producer of Positive? ,Farhan Akhtar,"[""Farhan Akhtar"", ""Ritesh Sidhwani""]",producer
fact_0055,space_before_qmark,"Question: Who was the producer of Positive ?
Answer:",Who was the producer of Positive?,Who was the producer of Positive ?,Farhan Akhtar,"[""Farhan Akhtar"", ""Ritesh Sidhwani""]",producer
fact_0055,no_qmark,"Question: Who was the producer of Positive
Answer:",Who was the producer of Positive?,Who was the producer of Positive,Farhan Akhtar,"[""Farhan Akhtar"", ""Ritesh Sidhwani""]",producer
fact_0055,lower_first_char,"Question: who was the producer of Positive?
Answer:",Who was the producer of Positive?,who was the producer of Positive?,Farhan Akhtar,"[""Farhan Akhtar"", ""Ritesh Sidhwani""]",producer
fact_0055,double_first_space,"Question: Who  was the producer of Positive?
Answer:",Who was the producer of Positive?,Who  was the producer of Positive?,Farhan Akhtar,"[""Farhan Akhtar"", ""Ritesh Sidhwani""]",producer
fact_0056,original,"Question: Who is the father of Count Palatine Joseph Charles of Sulzbach?
Answer:",Who is the father of Count Palatine Joseph Charles of Sulzbach?,Who is the father of Count Palatine Joseph Charles of Sulzbach?,"Theodore Eustace, Count Palatine of Sulzbach","[""Theodore Eustace, Count Palatine of Sulzbach"", ""Theodore Eustace""]",father
fact_0056,leading_space,"Question:  Who is the father of Count Palatine Joseph Charles of Sulzbach?
Answer:",Who is the father of Count Palatine Joseph Charles of Sulzbach?, Who is the father of Count Palatine Joseph Charles of Sulzbach?,"Theodore Eustace, Count Palatine of Sulzbach","[""Theodore Eustace, Count Palatine of Sulzbach"", ""Theodore Eustace""]",father
fact_0056,trailing_space,"Question: Who is the father of Count Palatine Joseph Charles of Sulzbach? 
Answer:",Who is the father of Count Palatine Joseph Charles of Sulzbach?,Who is the father of Count Palatine Joseph Charles of Sulzbach? ,"Theodore Eustace, Count Palatine of Sulzbach","[""Theodore Eustace, Count Palatine of Sulzbach"", ""Theodore Eustace""]",father
fact_0056,space_before_qmark,"Question: Who is the father of Count Palatine Joseph Charles of Sulzbach ?
Answer:",Who is the father of Count Palatine Joseph Charles of Sulzbach?,Who is the father of Count Palatine Joseph Charles of Sulzbach ?,"Theodore Eustace, Count Palatine of Sulzbach","[""Theodore Eustace, Count Palatine of Sulzbach"", ""Theodore Eustace""]",father
fact_0056,no_qmark,"Question: Who is the father of Count Palatine Joseph Charles of Sulzbach
Answer:",Who is the father of Count Palatine Joseph Charles of Sulzbach?,Who is the father of Count Palatine Joseph Charles of Sulzbach,"Theodore Eustace, Count Palatine of Sulzbach","[""Theodore Eustace, Count Palatine of Sulzbach"", ""Theodore Eustace""]",father
fact_0056,lower_first_char,"Question: who is the father of Count Palatine Joseph Charles of Sulzbach?
Answer:",Who is the father of Count Palatine Joseph Charles of Sulzbach?,who is the father of Count Palatine Joseph Charles of Sulzbach?,"Theodore Eustace, Count Palatine of Sulzbach","[""Theodore Eustace, Count Palatine of Sulzbach"", ""Theodore Eustace""]",father
fact_0056,double_first_space,"Question: Who  is the father of Count Palatine Joseph Charles of Sulzbach?
Answer:",Who is the father of Count Palatine Joseph Charles of Sulzbach?,Who  is the father of Count Palatine Joseph Charles of Sulzbach?,"Theodore Eustace, Count Palatine of Sulzbach","[""Theodore Eustace, Count Palatine of Sulzbach"", ""Theodore Eustace""]",father
fact_0057,original,"Question: Who was the screenwriter for The Naked Gun: From the Files of Police Squad!?
Answer:",Who was the screenwriter for The Naked Gun: From the Files of Police Squad!?,Who was the screenwriter for The Naked Gun: From the Files of Police Squad!?,Pat Proft,"[""Pat Proft"", ""Jerry Zucker"", ""Jim Abrahams"", ""James S. Abrahams"", ""David Zucker""]",screenwriter
fact_0057,leading_space,"Question:  Who was the screenwriter for The Naked Gun: From the Files of Police Squad!?
Answer:",Who was the screenwriter for The Naked Gun: From the Files of Police Squad!?, Who was the screenwriter for The Naked Gun: From the Files of Police Squad!?,Pat Proft,"[""Pat Proft"", ""Jerry Zucker"", ""Jim Abrahams"", ""James S. Abrahams"", ""David Zucker""]",screenwriter
fact_0057,trailing_space,"Question: Who was the screenwriter for The Naked Gun: From the Files of Police Squad!? 
Answer:",Who was the screenwriter for The Naked Gun: From the Files of Police Squad!?,Who was the screenwriter for The Naked Gun: From the Files of Police Squad!? ,Pat Proft,"[""Pat Proft"", ""Jerry Zucker"", ""Jim Abrahams"", ""James S. Abrahams"", ""David Zucker""]",screenwriter
fact_0057,space_before_qmark,"Question: Who was the screenwriter for The Naked Gun: From the Files of Police Squad! ?
Answer:",Who was the screenwriter for The Naked Gun: From the Files of Police Squad!?,Who was the screenwriter for The Naked Gun: From the Files of Police Squad! ?,Pat Proft,"[""Pat Proft"", ""Jerry Zucker"", ""Jim Abrahams"", ""James S. Abrahams"", ""David Zucker""]",screenwriter
fact_0057,no_qmark,"Question: Who was the screenwriter for The Naked Gun: From the Files of Police Squad!
Answer:",Who was the screenwriter for The Naked Gun: From the Files of Police Squad!?,Who was the screenwriter for The Naked Gun: From the Files of Police Squad!,Pat Proft,"[""Pat Proft"", ""Jerry Zucker"", ""Jim Abrahams"", ""James S. Abrahams"", ""David Zucker""]",screenwriter
fact_0057,lower_first_char,"Question: who was the screenwriter for The Naked Gun: From the Files of Police Squad!?
Answer:",Who was the screenwriter for The Naked Gun: From the Files of Police Squad!?,who was the screenwriter for The Naked Gun: From the Files of Police Squad!?,Pat Proft,"[""Pat Proft"", ""Jerry Zucker"", ""Jim Abrahams"", ""James S. Abrahams"", ""David Zucker""]",screenwriter
fact_0057,double_first_space,"Question: Who  was the screenwriter for The Naked Gun: From the Files of Police Squad!?
Answer:",Who was the screenwriter for The Naked Gun: From the Files of Police Squad!?,Who  was the screenwriter for The Naked Gun: From the Files of Police Squad!?,Pat Proft,"[""Pat Proft"", ""Jerry Zucker"", ""Jim Abrahams"", ""James S. Abrahams"", ""David Zucker""]",screenwriter
fact_0058,original,"Question: Who was the screenwriter for I Come with the Rain?
Answer:",Who was the screenwriter for I Come with the Rain?,Who was the screenwriter for I Come with the Rain?,Tran Anh Hung,"[""Tran Anh Hung""]",screenwriter
fact_0058,leading_space,"Question:  Who was the screenwriter for I Come with the Rain?
Answer:",Who was the screenwriter for I Come with the Rain?, Who was the screenwriter for I Come with the Rain?,Tran Anh Hung,"[""Tran Anh Hung""]",screenwriter
fact_0058,trailing_space,"Question: Who was the screenwriter for I Come with the Rain? 
Answer:",Who was the screenwriter for I Come with the Rain?,Who was the screenwriter for I Come with the Rain? ,Tran Anh Hung,"[""Tran Anh Hung""]",screenwriter
fact_0058,space_before_qmark,"Question: Who was the screenwriter for I Come with the Rain ?
Answer:",Who was the screenwriter for I Come with the Rain?,Who was the screenwriter for I Come with the Rain ?,Tran Anh Hung,"[""Tran Anh Hung""]",screenwriter
fact_0058,no_qmark,"Question: Who was the screenwriter for I Come with the Rain
Answer:",Who was the screenwriter for I Come with the Rain?,Who was the screenwriter for I Come with the Rain,Tran Anh Hung,"[""Tran Anh Hung""]",screenwriter
fact_0058,lower_first_char,"Question: who was the screenwriter for I Come with the Rain?
Answer:",Who was the screenwriter for I Come with the Rain?,who was the screenwriter for I Come with the Rain?,Tran Anh Hung,"[""Tran Anh Hung""]",screenwriter
fact_0058,double_first_space,"Question: Who  was the screenwriter for I Come with the Rain?
Answer:",Who was the screenwriter for I Come with the Rain?,Who  was the screenwriter for I Come with the Rain?,Tran Anh Hung,"[""Tran Anh Hung""]",screenwriter
fact_0059,original,"Question: Who was the screenwriter for Over the Top?
Answer:",Who was the screenwriter for Over the Top?,Who was the screenwriter for Over the Top?,Stirling Silliphant,"[""Stirling Silliphant"", ""Stirling Dale Silliphant"", ""Sylvester Stallone"", ""Sly Stallone"", ""Sylvester Enzio Stallone"", ""Michael Sylvester Gardenzio Stallone""]",screenwriter
fact_0059,leading_space,"Question:  Who was the screenwriter for Over the Top?
Answer:",Who was the screenwriter for Over the Top?, Who was the screenwriter for Over the Top?,Stirling Silliphant,"[""Stirling Silliphant"", ""Stirling Dale Silliphant"", ""Sylvester Stallone"", ""Sly Stallone"", ""Sylvester Enzio Stallone"", ""Michael Sylvester Gardenzio Stallone""]",screenwriter
fact_0059,trailing_space,"Question: Who was the screenwriter for Over the Top? 
Answer:",Who was the screenwriter for Over the Top?,Who was the screenwriter for Over the Top? ,Stirling Silliphant,"[""Stirling Silliphant"", ""Stirling Dale Silliphant"", ""Sylvester Stallone"", ""Sly Stallone"", ""Sylvester Enzio Stallone"", ""Michael Sylvester Gardenzio Stallone""]",screenwriter
fact_0059,space_before_qmark,"Question: Who was the screenwriter for Over the Top ?
Answer:",Who was the screenwriter for Over the Top?,Who was the screenwriter for Over the Top ?,Stirling Silliphant,"[""Stirling Silliphant"", ""Stirling Dale Silliphant"", ""Sylvester Stallone"", ""Sly Stallone"", ""Sylvester Enzio Stallone"", ""Michael Sylvester Gardenzio Stallone""]",screenwriter
fact_0059,no_qmark,"Question: Who was the screenwriter for Over the Top
Answer:",Who was the screenwriter for Over the Top?,Who was the screenwriter for Over the Top,Stirling Silliphant,"[""Stirling Silliphant"", ""Stirling Dale Silliphant"", ""Sylvester Stallone"", ""Sly Stallone"", ""Sylvester Enzio Stallone"", ""Michael Sylvester Gardenzio Stallone""]",screenwriter
fact_0059,lower_first_char,"Question: who was the screenwriter for Over the Top?
Answer:",Who was the screenwriter for Over the Top?,who was the screenwriter for Over the Top?,Stirling Silliphant,"[""Stirling Silliphant"", ""Stirling Dale Silliphant"", ""Sylvester Stallone"", ""Sly Stallone"", ""Sylvester Enzio Stallone"", ""Michael Sylvester Gardenzio Stallone""]",screenwriter
fact_0059,double_first_space,"Question: Who  was the screenwriter for Over the Top?
Answer:",Who was the screenwriter for Over the Top?,Who  was the screenwriter for Over the Top?,Stirling Silliphant,"[""Stirling Silliphant"", ""Stirling Dale Silliphant"", ""Sylvester Stallone"", ""Sly Stallone"", ""Sylvester Enzio Stallone"", ""Michael Sylvester Gardenzio Stallone""]",screenwriter
